order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,payment_sequential,payment_type,payment_installments,payment_value,order_day,order_hour
55f140655997122535ac2c2290ce6b2e,e683a49bd6cdbb2f70dfb43c796ef937,delivered,2018-08-02 12:33:46,2018-08-03 02:45:20,2018-08-03 13:14:00,2018-08-10 12:58:39,2018-08-21,623390a0dce25eabc9ffc31eb0467582,4881,sao paulo,SP,1.0,boleto,1.0,224.1,Thursday,12
4256024f988c6c35dce119ea6c84e1d4,a9f4551ff7d2289c309aa713c0d26cf3,delivered,2018-03-21 14:29:14,2018-03-22 17:30:27,2018-03-23 22:46:28,2018-04-02 19:43:36,2018-04-16,c9b33c9f1440ff1ebc8d4fe9b182614e,4144,sao paulo,SP,1.0,credit_card,1.0,1759.04,Wednesday,14
cc2e8086c51979abc27c0e0d0b3c7127,ff6e14131c33b3c03410f91497936db3,delivered,2018-05-19 21:55:13,2018-05-20 01:10:20,2018-05-21 15:30:00,2018-05-22 16:34:28,2018-05-29,6466c48d5e8e871ab2ebf54b2bc13555,13275,valinhos,SP,1.0,credit_card,1.0,73.78,Saturday,21
c13d9f344c1cd097c0b6b271a9377862,0bcccd8f84ebe2f7721e760628fa5b42,delivered,2018-04-12 17:59:26,2018-04-12 18:10:17,2018-04-24 17:22:59,2018-04-27 19:41:18,2018-05-10,dec14420257e5b4b17bade4b437ca56b,4576,sao paulo,SP,1.0,credit_card,4.0,81.5,Thursday,17
7a4e109ca305e244583e6d58edbb3725,0771e721934d3b756ede4dd22cfddff4,delivered,2018-01-25 09:28:33,2018-01-25 09:36:24,2018-01-25 22:47:29,2018-01-31 20:48:44,2018-02-20,d1a6e2b3c42768901059a0057b1ba2d6,13561,sao carlos,SP,1.0,credit_card,5.0,116.45,Thursday,9
469abd917ae82adddc931bca94bfdf84,a2ee2b8e443d009d5198a5fcb673cab3,delivered,2018-04-17 16:10:41,2018-04-17 16:30:38,2018-04-18 22:16:24,2018-04-25 22:32:36,2018-05-10,c9771849f3707745c62cd85df35e8638,12287,cacapava,SP,2.0,voucher,1.0,40.48,Tuesday,16
469abd917ae82adddc931bca94bfdf84,a2ee2b8e443d009d5198a5fcb673cab3,delivered,2018-04-17 16:10:41,2018-04-17 16:30:38,2018-04-18 22:16:24,2018-04-25 22:32:36,2018-05-10,c9771849f3707745c62cd85df35e8638,12287,cacapava,SP,1.0,credit_card,1.0,47.33,Tuesday,16
e95d501ef62dcec5a8d1a7eb222a02b9,97d63feda8926a333e24d685b9be138f,delivered,2018-01-28 17:22:43,2018-01-28 17:32:20,2018-01-29 19:33:51,2018-02-20 19:07:20,2018-02-23,bcf74d4f2bca8ca85dd375ec5c05df9d,4836,sao paulo,SP,1.0,credit_card,3.0,165.3,Sunday,17
6308e2b09c21b19ba8950c494a9468d6,9890729ffc125b12b99d8bb4814b1ce0,delivered,2018-06-02 23:42:33,2018-06-03 00:35:20,2018-06-05 07:02:00,2018-06-10 10:54:23,2018-07-05,c2f09498058a8035f734260b1b252b16,15075,sao jose do rio preto,SP,1.0,credit_card,1.0,68.75,Saturday,23
3fed89335b07739e36d2b4680ce3e900,b366d104c0e6727cfaea754e62d36899,delivered,2018-05-03 22:16:54,2018-05-03 22:30:32,2018-05-08 10:52:00,2018-05-11 18:54:45,2018-06-01,f0a8e36658d6d08f6e96b9ecf389fd52,1408,sao paulo,SP,1.0,credit_card,1.0,63.83,Thursday,22
f7220418cd6c36ddfba778a8433e98fa,6344750516c1732585d5e05c2c9e2531,delivered,2018-05-18 15:54:30,2018-05-18 17:55:38,2018-05-29 13:51:00,2018-05-30 15:58:51,2018-05-28,cb3ed89e9cf098f7f8a6cb32afae5e79,1417,sao paulo,SP,1.0,boleto,1.0,69.14,Friday,15
c507700e9ada94e7c3c9870a9d74e5cb,8a385c960f811c8dc9dec7b70211c4cc,delivered,2018-01-28 19:49:15,2018-01-28 19:59:19,2018-01-31 22:25:06,2018-02-03 14:18:50,2018-02-14,23df7c519d15201c2c60f0ab1ae41814,13501,rio claro,SP,1.0,credit_card,10.0,608.49,Sunday,19
15b43c7df18210a4d78cb043992d1ef5,09c6fec25c3ac64f82417e456aa40ef1,delivered,2018-07-04 16:23:59,2018-07-05 16:32:20,2018-07-10 14:01:00,2018-07-11 15:28:22,2018-07-19,9529c4855eca889017d82a858ccd8ec0,7123,guarulhos,SP,1.0,debit_card,1.0,88.71,Wednesday,16
c0607dd794398507f4e1371ad2369b93,70c17e5af18ec4d774575763cb4513cb,delivered,2018-04-20 13:30:18,2018-04-24 19:28:30,2018-04-26 14:51:00,2018-04-30 18:38:38,2018-05-30,e888c93f6cfe72d119b15a8f4987bf80,13170,sumare,SP,1.0,credit_card,4.0,242.52,Friday,13
f15e15e34e647bdbf9b1d1a608d6518d,1352a85e77e7376060d53f99c2786180,delivered,2018-05-04 15:42:16,2018-05-04 16:30:21,2018-05-05 08:40:00,2018-05-08 19:28:48,2018-05-21,5a819fa976c2a1e65fa35e5c890d4dcb,4612,sao paulo,SP,1.0,credit_card,2.0,98.32,Friday,15
aca44cb492f80075220916b0a4486b10,a8a3a97e5508758040e4f84de88931bb,delivered,2018-08-01 18:55:10,2018-08-01 19:05:21,2018-08-06 08:27:00,2018-08-15 18:06:54,2018-08-14,2a6e23d3fef1afc8a57239980eec0ebc,6396,carapicuiba,SP,1.0,credit_card,3.0,199.96,Wednesday,18
b517119a4cb50e6401120388ef78a576,7ef37d8eeb572434ecba221287abe1af,delivered,2018-02-10 19:02:28,2018-02-10 19:15:28,2018-02-14 22:43:18,2018-02-21 17:46:43,2018-03-06,8d222383cf47bb88ab26296b18de0893,13273,valinhos,SP,1.0,credit_card,6.0,313.5,Saturday,19
aa3d230ecbebaa35cea8fe4c24739dbc,16dfb913bdd7b28de3368eca2b567e45,delivered,2018-01-19 09:29:34,2018-01-19 09:39:29,2018-01-19 23:18:47,2018-02-03 00:41:50,2018-02-15,4a83a15438567179272a195eee42f246,7140,guarulhos,SP,1.0,credit_card,1.0,69.71,Friday,9
2e167a5acbb1c31fd50faac2ac3986d4,84d873e3af10030dbdf741e8dac59fd5,delivered,2018-07-17 09:56:35,2018-07-18 04:35:13,2018-07-18 12:52:00,2018-07-23 21:28:44,2018-08-06,91e659a7a68e60e21ecd112af276e2fc,5706,sao paulo,SP,1.0,boleto,1.0,101.0,Tuesday,9
e8ab4523e5661e8945b938ccc4d89553,cd6c124956591100b92fe3f3f55450a6,delivered,2018-06-27 11:21:36,2018-06-27 11:35:15,2018-06-28 14:00:00,2018-07-06 18:03:34,2018-07-27,2c7dc2d77f266837205c84e3e91e8449,14806,araraquara,SP,1.0,credit_card,1.0,88.76,Wednesday,11
4f0a2c058df62bfe77f0e0e1e1ca66eb,55a0c3e86baf62169bf4ec368c02193f,delivered,2018-02-17 19:14:12,2018-02-17 19:26:51,2018-02-21 18:49:11,2018-03-05 22:13:11,2018-03-12,33aa7fb9d2429916573aee9c36263647,14095,ribeirao preto,SP,1.0,credit_card,1.0,137.55,Saturday,19
8ff625fadffb2448ac1d434dffb4d52c,e05cda3503b7dcfb4692db77f1b38bdf,delivered,2018-03-19 20:49:11,2018-03-20 20:50:32,2018-03-23 16:19:27,2018-03-26 16:36:49,2018-04-06,089d956fa7f8bc8b1d996030baed0fd7,5128,sao paulo,SP,1.0,credit_card,3.0,58.34,Monday,20
6a7ac200511e303dca7161f95949dee8,04c561855d5cf8dd8a271b80efdc2151,delivered,2018-04-30 19:54:19,2018-05-01 02:52:44,2018-05-03 06:33:00,2018-05-04 21:37:33,2018-05-14,a6dc55aec1ee0b61d3f917e8c2f6989f,9360,maua,SP,1.0,credit_card,4.0,112.61,Monday,19
e23384b25f3ef1f0ff7d8f2b23b01842,3c211334433c8e120deadcddac8c34eb,delivered,2018-01-28 18:04:29,2018-01-28 18:14:22,2018-01-30 00:16:47,2018-02-03 13:32:51,2018-03-02,d0e376592a3036444738ee6a426785c1,4675,sao paulo,SP,1.0,credit_card,2.0,91.58,Sunday,18
7c48bb55e8e4f7e56d412e9653db37bc,34ef6181341eb36c47fd601c46878f00,delivered,2018-07-16 18:40:53,2018-07-16 18:50:22,2018-01-26 13:35:00,2018-07-23 20:04:45,2018-08-07,faed38109bbf7da6f035630d92a49a27,4041,sao paulo,SP,1.0,credit_card,1.0,54.58,Monday,18
777f517b51cac586a9532d1d8b596c10,ddf1bb1abaa86fab121917640f8c04e1,delivered,2018-02-26 18:41:04,2018-02-26 18:50:48,2018-02-27 21:26:46,2018-03-16 20:58:54,2018-03-19,de0da602258d4d3b1441f62ec4e7dfc3,5409,sao paulo,SP,1.0,credit_card,1.0,144.12,Monday,18
929244ee19bf60f57d300c49dd9cb3b2,969cc483264bc757e873483f0f9de9d2,delivered,2018-07-24 13:19:39,2018-07-24 13:30:16,2018-07-24 14:30:00,2018-07-25 14:28:49,2018-08-03,8a67351128057cac9189df441f34e849,13418,piracicaba,SP,1.0,credit_card,5.0,279.95,Tuesday,13
84afbd9804406ac220e80881c71fa060,4cbd9f8fc1cd7aafe6526711d8890870,delivered,2018-01-03 23:58:41,2018-01-04 01:18:30,2018-01-04 19:57:05,2018-01-05 20:46:56,2018-01-22,1a1417a33ee2b82378ebe97e54b376c7,4116,sao paulo,SP,1.0,credit_card,1.0,22.68,Wednesday,23
1f6327c5239fb0779667264362956e63,2cde8bd2549152afa210a851160da6ba,delivered,2018-03-20 15:12:16,2018-03-20 15:29:41,2018-03-22 20:38:42,2018-03-27 01:28:56,2018-04-02,8932f078c2b6a417c4b14d3775addbeb,1451,sao paulo,SP,1.0,credit_card,1.0,57.38,Tuesday,15
73c772511dcde525870ffbe869770da0,d472d9abe6d6bb1ee558dc98a1ea89ea,delivered,2018-06-11 08:06:48,2018-06-11 08:31:51,2018-06-11 15:01:00,2018-06-13 22:46:26,2018-06-20,a1e5fdb1a21a5a35f49da96f780f4229,4845,sao paulo,SP,1.0,credit_card,1.0,34.38,Monday,8
ccb00fede04edb74aaaf61feca390c54,a0d93bdb9c281fe2706f221422838369,delivered,2018-05-19 21:01:42,2018-05-20 00:42:52,2018-05-21 15:24:00,2018-05-24 19:41:40,2018-06-18,e7de530ec4e8b93a556e9c0ba2092c8e,13208,jundiai,SP,1.0,credit_card,1.0,114.69,Saturday,21
b59f670683b3db2d966441efade4981f,ab34c1c516fbc80f3fb61f8c09295de9,delivered,2018-06-07 15:50:49,2018-06-07 16:20:56,2018-06-08 12:09:00,2018-06-11 19:28:54,2018-06-25,c0b60f456ca4bf8e204f4c1b56b90e30,6320,carapicuiba,SP,1.0,credit_card,1.0,38.54,Thursday,15
0cdea1c34ce2e9ca670b2e6df1d6c207,11f0c49caade1b82c30832ba7cb8fb5c,delivered,2018-03-14 14:16:35,2018-03-14 15:00:22,2018-03-19 17:39:51,2018-04-09 16:41:14,2018-04-03,c165b645d4f9deefb1f21f9d244375aa,8670,suzano,SP,1.0,credit_card,3.0,70.25,Wednesday,14
67c31b45a9765501b93623f2ba8ef4bf,ff123199ce53edc26349ebd851f66ffb,delivered,2018-02-15 05:10:48,2018-02-15 06:15:30,2018-02-16 20:41:38,2018-02-20 22:45:10,2018-03-07,372c4e103ee1be4372cbad9479d46186,13412,piracicaba,SP,1.0,credit_card,2.0,125.29,Thursday,5
fbf7da560930fa17715f1fa8e0b4ac81,2e58777a6b707d57928e71c41917d673,delivered,2018-07-25 13:55:18,2018-07-25 14:05:41,2018-07-26 13:04:00,2018-07-31 21:04:02,2018-08-08,3d0d76f399043498a5d188136c389b51,9760,sao bernardo do campo,SP,2.0,voucher,1.0,37.36,Wednesday,13
fbf7da560930fa17715f1fa8e0b4ac81,2e58777a6b707d57928e71c41917d673,delivered,2018-07-25 13:55:18,2018-07-25 14:05:41,2018-07-26 13:04:00,2018-07-31 21:04:02,2018-08-08,3d0d76f399043498a5d188136c389b51,9760,sao bernardo do campo,SP,1.0,credit_card,1.0,2.81,Wednesday,13
fd5927a8b0df47e0c144562b54b228f2,2a9cdbeb3ce959d02043256b6bbdb08e,delivered,2018-07-31 11:11:12,2018-07-31 11:30:40,2018-08-01 16:33:00,2018-08-03 12:46:53,2018-08-13,6d83178dbb3c2055c67310a37bb9b270,18025,sorocaba,SP,1.0,credit_card,1.0,29.01,Tuesday,11
2fd0c89b7b2becc09655a9e060a885bd,12e43ff895727e74e98ac5f6b9fcc8a9,delivered,2018-06-12 11:53:07,2018-06-12 12:43:44,2018-06-13 09:09:00,2018-06-14 13:49:00,2018-06-28,d954061abeead908966497cf87941817,2013,sao paulo,SP,1.0,credit_card,2.0,111.88,Tuesday,11
dd4961a65e030adb36dd50b4632877a3,bcca5012b6cdd4cd64148c2e61f85f17,delivered,2018-06-14 13:49:56,2018-06-14 14:23:22,2018-06-18 14:24:00,2018-06-19 18:35:33,2018-06-28,330102ce6c2240b2276a4e70cbeb418c,5847,sao paulo,SP,1.0,credit_card,1.0,58.37,Thursday,13
bbc7693f5519a19085d75782fe024daa,f5619010ec874109d15c9a423cb3e58d,delivered,2018-02-02 17:12:49,2018-02-02 17:32:35,2018-02-06 14:58:53,2018-02-14 17:29:04,2018-02-26,b8597fdd5f4892d409c442fd9b67a8ea,15505,votuporanga,SP,1.0,credit_card,1.0,85.5,Friday,17
0c283c8e0c146f4528295a6f4ade284f,273e7697bb7a327a13c24c506804fbb9,delivered,2018-07-15 00:25:23,2018-07-17 07:31:44,2018-07-19 14:59:00,2018-07-24 02:32:29,2018-08-09,17744f009ccdd13b8c3e19685491503c,4213,sao paulo,SP,1.0,boleto,1.0,158.07,Sunday,0
80da866a2f8257c4878f249ffa36390f,158195ad490cea5aee2cd7e3e85fa3b4,delivered,2018-06-24 21:51:16,2018-06-24 22:13:51,2018-06-25 15:14:00,2018-06-28 15:06:53,2018-07-19,2cce313f10c4f1aeaa31f17f8c90c73f,11630,ilhabela,SP,1.0,credit_card,5.0,58.89,Sunday,21
63778352553a1b42b2990ec27ef28f9d,183c54ab764e59e2856f22dbbc6db166,delivered,2018-02-18 16:34:42,2018-02-20 07:27:32,2018-02-20 19:04:19,2018-02-28 20:16:48,2018-03-13,2fa127481dcbe905be06398e1aa5852f,9951,diadema,SP,1.0,boleto,1.0,74.96,Sunday,16
fdf3aed22ef0ab57a54765773154b8bd,7316ca0328f81d20642460af9f1a1670,delivered,2018-01-03 18:28:29,2018-01-03 18:46:33,2018-01-11 21:07:02,2018-01-12 21:03:00,2018-01-19,2c6e340d1ba611782551f822ab3cea53,14095,ribeirao preto,SP,1.0,credit_card,1.0,129.2,Wednesday,18
7f61f0eeb7f603d49e02f6b2a7b709eb,3c901db1df72e65cb8da76c934122a1b,delivered,2018-04-03 10:10:56,2018-04-03 10:28:48,2018-04-05 00:42:44,2018-04-14 00:36:39,2018-04-19,a4cbc79c29fb41423f31495b90df94e0,3113,sao paulo,SP,1.0,credit_card,1.0,47.79,Tuesday,10
3abf6dc158567370b9270287cfcf25bd,d60e47926f23b36867e4deab0d91bb6a,delivered,2018-05-18 22:14:49,2018-05-18 22:33:37,2018-05-22 08:02:00,2018-06-08 23:45:48,2018-06-06,ec8d6e9f822cddd2f1408b764cd173c4,19470,presidente epitacio,SP,1.0,credit_card,3.0,48.74,Friday,22
7b5f89bc09d40a73b09b4724e2680fa2,9c1ee411cf751668c8b0456bd61bb208,delivered,2018-06-21 22:20:42,2018-06-23 01:40:19,2018-06-25 15:42:00,2018-06-29 17:12:21,2018-07-30,a83a9065ad1c999f1d931a035b36fbb5,2998,sao paulo,SP,1.0,credit_card,1.0,40.17,Thursday,22
42da631a2f5302608f86e8cee55b8d40,6d1a335a66fe44759748471c86ea535d,delivered,2018-02-05 16:42:37,2018-02-07 03:10:53,2018-02-14 17:47:11,2018-02-21 20:17:01,2018-03-01,ce15104baabb5bf543c7aabb9d607072,5796,sao paulo,SP,1.0,boleto,1.0,149.02,Monday,16
f843b43f62581386fd363415f180ae2f,7d9121037a05526a16c19a658c1636fc,delivered,2018-04-25 09:34:49,2018-04-25 09:50:17,2018-04-26 17:54:00,2018-04-27 21:32:42,2018-05-10,75f10d367d71792019a62ff732525d5c,13403,piracicaba,SP,1.0,credit_card,2.0,56.88,Wednesday,9
66b486554acb55a7b13333a6155103ac,24c42cb910c9de559ca201a43570a3f1,delivered,2018-03-16 23:31:32,2018-03-16 23:48:13,2018-03-20 19:41:57,2018-03-29 14:18:49,2018-04-04,c23f26dc7573d33b66a4a897b5d22735,7094,guarulhos,SP,1.0,credit_card,8.0,238.01,Friday,23
fe61d39dc8fd87c57829284f6e254e7a,2904833f52aae39495a11a135a552ab3,delivered,2018-04-15 21:29:30,2018-04-15 21:50:05,2018-04-17 18:23:45,2018-04-24 17:25:02,2018-05-08,a6f32dc3af6f12f966dc731d5cebb4c1,12606,lorena,SP,1.0,credit_card,4.0,42.77,Sunday,21
6f0fe3a4d47a538537e0ff4486928014,d4914fdce3947bbb342bda7ff7333042,delivered,2018-02-19 21:40:19,2018-02-19 22:47:01,2018-02-20 22:42:47,2018-03-01 00:09:18,2018-03-09,78c86fc0cb01e149e6b74d54363539e6,5043,sao paulo,SP,1.0,credit_card,1.0,187.73,Monday,21
648e0ac5cc6c2c2f7fa83738b193516a,bf0bb80f1dde0b8bb3b522d8146a764f,delivered,2018-06-05 13:24:48,2018-06-05 14:31:21,2018-06-06 12:29:00,2018-06-15 17:36:46,2018-06-29,580b8aca2383ad4202ceaa16303bb227,2851,sao paulo,SP,1.0,credit_card,2.0,210.36,Tuesday,13
63b4ddd9c1ce2ec164408c8520c2b287,1d1c8cdd81b98a8504f8d8137d525fc1,delivered,2018-04-18 14:07:58,2018-04-18 14:32:48,2018-04-20 01:03:36,2018-04-23 14:48:40,2018-05-07,b8770e1accff0a30549d95bbd528b8fd,2993,sao paulo,SP,1.0,credit_card,8.0,111.69,Wednesday,14
1ed6ef60cb675a647f2cbb302bc76401,44322bc98a7e16685de8849a4214a00c,delivered,2018-01-08 23:39:30,2018-01-11 19:13:43,2018-01-17 16:41:42,2018-01-19 18:46:12,2018-01-24,b49f37241decbe584b6d7b0526d23eed,7013,guarulhos,SP,1.0,credit_card,1.0,132.05,Monday,23
45f64c686796b863df6ec727e571a1ab,9ba2d781f08c4421583109f40562f576,delivered,2018-02-18 13:56:33,2018-02-18 14:55:31,2018-02-21 20:29:54,2018-02-22 21:32:27,2018-03-08,f558f8350925bb15a7bb3f83557e5cd9,6807,embu das artes,SP,1.0,credit_card,4.0,332.3,Sunday,13
63906fe0b5159737edaca79de6b80fc1,ccf45604e113bb9494059aba9817b285,delivered,2018-08-08 22:05:59,2018-08-08 22:15:17,2018-08-09 10:47:00,2018-08-16 20:48:44,2018-08-22,9f8d795ab9d965e3c8b3bf9cbd913179,14790,guaira,SP,1.0,credit_card,8.0,184.2,Wednesday,22
e7d39ee13283ab636ac39f8a97175320,31869bd04e82bf58d7669137dd451604,delivered,2018-02-08 18:37:51,2018-02-08 18:50:53,2018-02-09 21:19:59,2018-02-21 14:44:17,2018-03-02,3edbf68ccab369e034fbcc2b86bd2020,8431,sao paulo,SP,1.0,credit_card,2.0,86.02,Thursday,18
f08e2cd4d2598a1628420f499688039d,5370c3ce53eff7fb75bdcf32a9c5d6ab,delivered,2018-04-07 20:02:26,2018-04-07 20:10:23,2018-04-10 22:06:44,2018-04-11 22:56:39,2018-04-19,0deda029d1441fc004d8a5cb7bbfeea2,9780,sao bernardo do campo,SP,1.0,credit_card,3.0,35.44,Saturday,20
1d8213566e4ed04b2a4659f52a1021b9,0d11768f8cd705b25a798904dbf01693,delivered,2018-06-06 20:41:36,2018-06-07 02:35:21,2018-06-11 13:06:00,2018-06-14 19:58:43,2018-07-12,680ae012bf62a5c27f8a033b9d86abe2,18307,capao bonito,SP,1.0,boleto,1.0,42.09,Wednesday,20
43bbf51a29b5a969348978d51a55d72d,acc6b1746ac423c89f40ef3c0cd1a25b,delivered,2018-01-16 14:04:28,2018-01-16 14:13:34,2018-01-17 22:16:18,2018-01-27 00:16:08,2018-02-08,dae253d425eb043c0ad5fb89c55b8e91,1322,sao paulo,SP,1.0,credit_card,1.0,31.38,Tuesday,14
b5d232a923d0c5bcfd5a7434173bddc0,59f7e332be41c01c24636cf11a8f2fc6,delivered,2018-04-09 19:23:57,2018-04-10 19:30:45,2018-04-12 17:22:19,2018-04-16 23:11:36,2018-04-27,dd99507a03028827d70c9d6e835a7693,5065,sao paulo,SP,1.0,credit_card,8.0,98.94,Monday,19
ee971d64c174b5362587678fd24650fe,b0a3d4709332a77a54e35d8e2df85670,delivered,2018-07-04 19:01:41,2018-07-05 16:27:16,2018-07-09 14:13:00,2018-07-13 14:56:46,2018-07-31,b26c852c99de3967dee4a602c101744e,13340,indaiatuba,SP,1.0,credit_card,3.0,226.47,Wednesday,19
cf703e251309f59e2db9776270cf28bb,ce6437db085f8e5a63c7f918f61691fc,delivered,2018-08-12 16:01:35,2018-08-12 16:15:11,2018-08-13 08:17:00,2018-08-16 11:41:35,2018-08-31,d43c5411a65494d5d84edb8ff3ff0ecc,17052,bauru,SP,1.0,credit_card,2.0,171.77,Sunday,16
9e4243313a1d4a651bb23ffa6edd96e2,4ca401a8fcf817e3bbee5408eb4b2e9e,delivered,2018-07-30 22:44:52,2018-08-01 03:32:21,2018-08-23 07:12:00,2018-08-28 19:20:56,2018-08-31,7c33d5f23520e688ccef0874ae9770a9,13903,amparo,SP,1.0,boleto,1.0,165.04,Monday,22
fd4109dbc7f1afb126fbcac13ec4f5b8,8af25ba3b3fcd4a0a301cbdc78a34778,delivered,2018-06-21 21:09:18,2018-06-23 01:40:31,2018-06-25 15:19:00,2018-07-03 17:32:57,2018-07-25,3eaa598a1b0a857744d6f38a01e27eb2,12283,cacapava,SP,1.0,credit_card,3.0,332.28,Thursday,21
9ca1180e941195f37062a7d063cf2767,92ae6bb4c23948ab0f4aec41737c166d,delivered,2018-03-05 14:04:48,2018-03-05 14:15:38,2018-03-06 20:34:59,2018-03-15 16:43:48,2018-03-21,105f8a4a0419fbee2eef2a0d25e6eeac,9250,santo andre,SP,1.0,credit_card,3.0,44.59,Monday,14
b18dcdf73be66366873cd26c5724d1dc,eecafc3ff695f031bfe354a9fff9d437,delivered,2018-04-06 22:18:54,2018-04-09 20:10:35,2018-04-11 16:48:35,2018-04-12 17:17:53,2018-05-03,bda84be75dfc9588ae63cfe827080b9b,1536,sao paulo,SP,1.0,credit_card,1.0,462.7,Friday,22
a53b8f424d034f0f84f2c4d46352721c,85a9a58276e288c04e889c93a5e282ff,delivered,2018-04-19 12:43:24,2018-04-20 07:32:04,2018-04-23 22:42:35,2018-04-30 19:58:27,2018-05-14,5315df33fcaf24f1ab1a6dd8a1c7b937,2254,sao paulo,SP,1.0,boleto,1.0,1109.3,Thursday,12
d12089fd9036efcdf0efff1bbddf6272,7c0d179942916c6949fb906cb8ea3930,delivered,2018-03-25 18:27:09,2018-03-25 18:48:09,2018-03-27 01:58:55,2018-03-28 20:41:49,2018-04-09,07526d189c95dab8b947059b8396a28b,13174,sumare,SP,1.0,credit_card,1.0,77.88,Sunday,18
0259bebdec429a3ec5a653df8f28574e,b04bda1c59e5886ca37fd5cbb9729b28,delivered,2018-01-07 14:22:43,2018-01-09 07:18:04,2018-01-10 14:44:19,2018-01-26 16:37:18,2018-01-31,ce2efa658830417cdf0c87125a11cf55,11680,ubatuba,SP,1.0,boleto,1.0,101.96,Sunday,14
8bdc11da2a07e676719db43aee4efe88,cf5d9bd9d4846979c97f3a1271ed1c7c,delivered,2018-02-17 11:28:48,2018-02-17 11:47:25,2018-02-19 20:37:40,2018-02-24 16:36:22,2018-03-09,76ea9fe72e101e5bc0941956563f0e38,8280,sao paulo,SP,1.0,credit_card,1.0,39.84,Saturday,11
e251afd3ced38d4de3a5ece05d615ef5,f071974e65cb75a420c1530a8b0b27f4,delivered,2018-01-25 14:59:08,2018-01-25 15:20:12,2018-01-29 19:59:12,2018-02-04 19:35:39,2018-02-09,4a6ccb379c9e5062ad3ce2324222fbf3,13181,sumare,SP,1.0,credit_card,1.0,21.43,Thursday,14
ef782bb4dc72950173bc2fd3dd651433,ae0870b4367021d653e2a81999273274,delivered,2018-01-22 10:42:44,2018-01-23 03:52:29,2018-01-23 21:46:52,2018-01-26 21:42:21,2018-02-06,ce38bad421960bfafd46a91cd41d39d9,2264,sao paulo,SP,1.0,boleto,1.0,57.78,Monday,10
b40f10c37590cd802e26b93d102f7767,b9a29b8b3d3a8e6f24bca58de7c25693,delivered,2018-02-01 18:14:13,2018-02-01 19:01:13,2018-02-09 23:28:55,2018-02-15 22:07:01,2018-03-02,ee1cb6b6e68e5afabb1d4cee7174a4a7,12460,campos do jordao,SP,1.0,credit_card,1.0,168.2,Thursday,18
ebf44ff0c2e9687a275c7a487b71e28e,4e9bba67e9b0526746181c622d619f89,delivered,2018-07-08 20:49:33,2018-07-08 21:05:06,2018-07-10 19:04:00,2018-07-11 23:41:54,2018-07-24,86aae021677887f713ea4560a5910fa6,6824,embu das artes,SP,1.0,credit_card,1.0,114.9,Sunday,20
a111e0cee7dde2bb68cfb7cd18a8a914,363483bbe13425697fde066927707959,delivered,2018-07-26 16:20:01,2018-07-26 16:30:18,2018-07-27 13:55:00,2018-07-30 13:51:38,2018-08-10,c71df15d86ebd94212e0eea44f131095,15200,jose bonifacio,SP,1.0,credit_card,1.0,5.65,Thursday,16
a111e0cee7dde2bb68cfb7cd18a8a914,363483bbe13425697fde066927707959,delivered,2018-07-26 16:20:01,2018-07-26 16:30:18,2018-07-27 13:55:00,2018-07-30 13:51:38,2018-08-10,c71df15d86ebd94212e0eea44f131095,15200,jose bonifacio,SP,3.0,voucher,1.0,7.14,Thursday,16
a111e0cee7dde2bb68cfb7cd18a8a914,363483bbe13425697fde066927707959,delivered,2018-07-26 16:20:01,2018-07-26 16:30:18,2018-07-27 13:55:00,2018-07-30 13:51:38,2018-08-10,c71df15d86ebd94212e0eea44f131095,15200,jose bonifacio,SP,2.0,voucher,1.0,20.0,Thursday,16
357f7b414f17d6c711ff3cd09b44020b,f456c97ea0cd35c21764081d00e402bf,delivered,2018-06-20 07:49:50,2018-06-21 18:40:32,2018-06-22 13:37:00,2018-06-25 17:26:30,2018-07-05,00a089b8c7ab1e3808c3ad7de7a254dd,13049,campinas,SP,1.0,boleto,1.0,42.47,Wednesday,7
02521a906b13fc8ff9314bf88adc31ed,5bdb6841f00ab95bfbe2e2bb7eb66ddd,delivered,2018-07-16 10:46:13,2018-07-16 10:55:17,2018-07-17 14:39:00,2018-07-20 17:27:31,2018-07-25,1612e8679bfb8e8b5a2f35400282af03,7120,guarulhos,SP,1.0,credit_card,8.0,521.31,Monday,10
888806c9bd5e86be8f9c470c7499e408,6af259d5ba1813eb056037dc5700b11b,delivered,2018-04-06 09:12:40,2018-04-06 09:29:48,2018-04-09 16:57:20,2018-04-10 18:05:46,2018-04-23,d1e492f004dbf4f7a4b570c994094cbf,9041,santo andre,SP,1.0,credit_card,5.0,340.07,Friday,9
45cbedcdca177029ad93022f2ebb8cef,479042bb5a72e8629f8e6dfcc512ba4f,delivered,2018-07-16 11:25:55,2018-07-17 04:31:26,2018-07-17 14:23:00,2018-07-20 21:54:43,2018-08-03,6554f0d4b81c17817dc6d3faafb5e845,5519,sao paulo,SP,1.0,boleto,1.0,444.24,Monday,11
b2569f05d40ea199f859f0d9cdc7b9d6,9308248720866df37e9954a4b2cd9d6c,delivered,2018-05-20 16:44:08,2018-05-20 16:59:33,2018-05-22 07:58:00,2018-05-23 18:16:50,2018-06-04,e6236be01bbf1bcfa8dd6ca1d0f79b10,18045,sorocaba,SP,1.0,credit_card,1.0,62.33,Sunday,16
